,lnc,blnc,gnc,places,transitions,in_agent_ratio,out_agent_ratio,places_communication
0,0.4140476190476191,0.414047619047619,0.42307692307692313,9,5,0.8,0.8,6
0,0.4632936507936509,0.4632936507936509,0.430379746835443,9,5,0.8,0.8,6
0,0.41666666666666674,0.41666666666666674,0.42168674698795183,9,5,0.8,0.8,6
0,0.3563492063492064,0.3563492063492064,0.375,9,5,0.8,0.8,6
0,0.4212301587301588,0.4212301587301588,0.41428571428571426,9,5,0.8,0.8,6
0,0.41626984126984135,0.41626984126984123,0.42105263157894735,9,5,0.8,0.8,6
0,0.4192460317460317,0.4192460317460318,0.42307692307692313,9,5,0.8,0.8,6
0,0.39603174603174607,0.39603174603174596,0.4054054054054054,9,5,0.8,0.8,6
0,0.40456349206349196,0.40456349206349196,0.40740740740740744,9,5,0.8,0.8,6
0,0.41666666666666674,0.41666666666666663,0.41860465116279066,9,5,0.8,0.8,6
0,0.4309126984126984,0.4309126984126984,0.42647058823529416,9,5,0.8,0.8,6
0,0.40496031746031746,0.4049603174603176,0.3918918918918919,9,5,0.8,0.8,6
0,0.35436507936507944,0.35436507936507944,0.375,9,5,0.8,0.8,6
0,0.4722222222222223,0.4722222222222222,0.4691358024691358,9,5,0.8,0.8,6
0,0.48571428571428577,0.48571428571428565,0.4571428571428572,9,5,0.8,0.8,6
0,0.4739682539682539,0.4739682539682539,0.45945945945945943,9,5,0.8,0.8,6
0,0.3581349206349207,0.3581349206349207,0.36708860759493667,9,5,0.8,0.8,6
0,0.3827380952380952,0.3827380952380952,0.3972602739726028,9,5,0.8,0.8,6
0,0.384920634920635,0.3849206349206349,0.3902439024390244,9,5,0.8,0.8,6
0,0.4305555555555556,0.4305555555555556,0.4,9,5,0.8,0.8,6
0,0.3931349206349207,0.3931349206349206,0.4025974025974026,9,5,0.8,0.8,6
0,0.43353174603174605,0.43353174603174605,0.4078947368421053,9,5,0.8,0.8,6
0,0.413888888888889,0.41388888888888875,0.42168674698795183,9,5,0.8,0.8,6
0,0.4382936507936508,0.4382936507936508,0.39682539682539686,9,5,0.8,0.8,6
0,0.2927777777777779,0.2927777777777778,0.34285714285714286,9,5,0.8,0.8,6
0,0.42075396825396827,0.42075396825396827,0.42647058823529416,9,5,0.8,0.8,6
0,0.36091269841269846,0.36091269841269835,0.381578947368421,9,5,0.8,0.8,6
0,0.39742063492063495,0.39742063492063506,0.4,9,5,0.8,0.8,6
0,0.446031746031746,0.4460317460317461,0.44303797468354433,9,5,0.8,0.8,6
0,0.354325396825397,0.35432539682539677,0.3661971830985915,9,5,0.8,0.8,6
0,0.41666666666666674,0.41666666666666674,0.41860465116279066,9,5,0.8,0.8,6
0,0.4202380952380953,0.4202380952380953,0.42168674698795183,9,5,0.8,0.8,6
0,0.37162698412698414,0.37162698412698403,0.3846153846153846,9,5,0.8,0.8,6
0,0.45472222222222225,0.45472222222222225,0.4285714285714286,9,5,0.8,0.8,6
0,0.43134920634920637,0.43134920634920637,0.4320987654320988,9,5,0.8,0.8,6
0,0.4640873015873016,0.4640873015873016,0.472972972972973,9,5,0.8,0.8,6
0,0.4007936507936508,0.4007936507936508,0.40476190476190477,9,5,0.8,0.8,6
0,0.6549603174603175,0.6549603174603175,0.5535714285714286,9,5,0.8,0.8,6
0,0.37023809523809526,0.37023809523809514,0.3902439024390244,9,5,0.8,0.8,6
0,0.4803571428571429,0.4803571428571429,0.44594594594594594,9,5,0.8,0.8,6
0,0.4037698412698413,0.4037698412698414,0.41025641025641024,9,5,0.8,0.8,6
0,0.41448412698412684,0.41448412698412707,0.41666666666666663,9,5,0.8,0.8,6
0,0.6765873015873016,0.6765873015873016,0.5192307692307692,9,5,0.8,0.8,6
0,0.5123015873015873,0.5123015873015873,0.4558823529411765,10,5,0.8,0.8,6
0,0.5056746031746032,0.5056746031746031,0.46376811594202894,10,5,0.8,0.8,6
0,0.40793650793650793,0.4079365079365078,0.42307692307692313,10,5,0.8,0.8,6
0,0.46579365079365087,0.46579365079365087,0.4342105263157895,10,5,0.8,0.8,6
0,0.43273809523809526,0.43273809523809526,0.43529411764705883,10,5,0.8,0.8,6
0,0.4910714285714286,0.4910714285714285,0.4285714285714286,10,5,0.8,0.8,6
0,0.38940476190476203,0.3894047619047619,0.3924050632911392,10,5,0.8,0.8,6
0,0.40388888888888896,0.40388888888888885,0.4125,10,5,0.8,0.8,6
0,0.41468253968253976,0.41468253968253976,0.41860465116279066,10,5,0.8,0.8,6
0,0.37654761904761913,0.37654761904761913,0.38961038961038963,10,5,0.8,0.8,6
0,0.4291666666666667,0.4291666666666667,0.43023255813953487,10,5,0.8,0.8,6
0,0.44007936507936507,0.44007936507936507,0.44047619047619047,10,5,0.8,0.8,6
0,0.511904761904762,0.511904761904762,0.4444444444444444,10,5,0.8,0.8,6
0,0.39880952380952384,0.39880952380952384,0.40476190476190477,10,5,0.8,0.8,6
0,0.3813095238095239,0.3813095238095239,0.3918918918918919,10,5,0.8,0.8,6
0,0.41468253968253976,0.41468253968253965,0.41860465116279066,10,5,0.8,0.8,6
0,0.37837301587301586,0.37837301587301586,0.38749999999999996,10,5,0.8,0.8,6
0,0.3994047619047618,0.39940476190476193,0.40740740740740744,10,5,0.8,0.8,6
0,0.4027777777777778,0.4027777777777777,0.40740740740740744,10,5,0.8,0.8,6
0,0.4097222222222223,0.4097222222222223,0.41860465116279066,10,5,0.8,0.8,6
0,0.47797619047619055,0.47797619047619055,0.45333333333333337,10,5,0.8,0.8,6
0,0.40813492063492063,0.40813492063492063,0.40963855421686746,10,5,0.8,0.8,6
0,0.43067460317460315,0.43067460317460315,0.4285714285714286,10,5,0.8,0.8,6
0,0.3912698412698413,0.3912698412698413,0.4,10,5,0.8,0.8,6
0,0.418452380952381,0.4184523809523809,0.42168674698795183,10,5,0.8,0.8,6
0,0.4472222222222222,0.4472222222222222,0.4457831325301205,10,5,0.8,0.8,6
0,0.5228174603174602,0.5228174603174603,0.4931506849315068,10,5,0.8,0.8,6
0,0.39880952380952384,0.39880952380952384,0.40476190476190477,10,5,0.8,0.8,6
0,0.4097222222222223,0.4097222222222223,0.4117647058823529,10,5,0.8,0.8,6
0,0.4204365079365079,0.420436507936508,0.42168674698795183,10,5,0.8,0.8,6
0,0.4130952380952382,0.41309523809523807,0.41666666666666663,10,5,0.8,0.8,6
0,0.484920634920635,0.48492063492063486,0.4814814814814815,10,5,0.8,0.8,6
0,0.3847222222222223,0.3847222222222224,0.40506329113924056,10,5,0.8,0.8,6
0,0.44265873015873014,0.44265873015873014,0.4415584415584416,10,5,0.8,0.8,6
0,0.3295634920634921,0.3295634920634921,0.35064935064935066,10,5,0.8,0.8,6
0,0.4186507936507937,0.4186507936507937,0.42307692307692313,10,5,0.8,0.8,6
0,0.4470238095238096,0.4470238095238096,0.4457831325301205,10,5,0.8,0.8,6
0,0.4543650793650793,0.4543650793650793,0.42307692307692313,10,5,0.8,0.8,6
0,0.359920634920635,0.359920634920635,0.379746835443038,10,5,0.8,0.8,6
0,0.4833333333333333,0.4833333333333334,0.45569620253164556,10,5,0.8,0.8,6
0,0.39603174603174607,0.39603174603174607,0.4,10,5,0.8,0.8,6
0,0.5257936507936508,0.5257936507936509,0.4666666666666667,10,5,0.8,0.8,6
0,0.4305555555555556,0.4305555555555556,0.43181818181818177,10,5,0.8,0.8,6
0,0.45198412698412704,0.45198412698412704,0.4487179487179487,10,5,0.8,0.8,6
0,0.44305555555555565,0.44305555555555554,0.44318181818181823,10,5,0.8,0.8,6
0,0.38988095238095233,0.38988095238095233,0.3975903614457831,10,5,0.8,0.8,6
0,0.37996031746031744,0.37996031746031744,0.3902439024390244,10,5,0.8,0.8,6
0,0.5168650793650794,0.5168650793650794,0.45945945945945943,10,5,0.8,0.8,6
0,0.45873015873015865,0.45873015873015877,0.452054794520548,10,5,0.8,0.8,6
0,0.40634920634920635,0.40634920634920635,0.40963855421686746,10,5,0.8,0.8,6
0,0.435515873015873,0.435515873015873,0.37681159420289856,10,5,0.8,0.8,6
0,0.4549603174603175,0.4549603174603175,0.42105263157894735,10,5,0.8,0.8,6
0,0.373015873015873,0.373015873015873,0.3827160493827161,10,5,0.8,0.8,6
0,0.4043650793650795,0.4043650793650795,0.40740740740740744,10,5,0.8,0.8,6
0,0.7152777777777778,0.7152777777777778,0.5967741935483871,10,5,0.8,0.8,6
0,0.36111111111111105,0.36111111111111105,0.375,10,5,0.8,0.8,6
0,0.3533333333333334,0.3533333333333335,0.3835616438356164,10,5,0.8,0.8,6
0,0.39920634920634923,0.39920634920634923,0.4024390243902439,10,5,0.8,0.8,6
0,0.5509920634920635,0.5509920634920635,0.4931506849315068,10,5,0.8,0.8,6
0,0.45833333333333337,0.45833333333333337,0.4375,10,5,0.8,0.8,6
0,0.3126984126984127,0.3126984126984127,0.33333333333333337,10,5,0.8,0.8,6
0,0.4117063492063492,0.4117063492063492,0.41463414634146345,10,5,0.8,0.8,6
0,0.430357142857143,0.4303571428571429,0.4337349397590361,10,5,0.8,0.8,6
0,0.4722222222222223,0.4722222222222223,0.4444444444444444,10,5,0.8,0.8,6
0,0.4174603174603174,0.4174603174603174,0.42666666666666664,10,5,0.8,0.8,6
0,0.4655555555555556,0.4655555555555555,0.4657534246575342,10,5,0.8,0.8,6
0,0.4007936507936508,0.4007936507936507,0.40476190476190477,10,5,0.8,0.8,6
0,0.46865079365079365,0.46865079365079365,0.44594594594594594,10,5,0.8,0.8,6
0,0.4351190476190476,0.4351190476190476,0.4375,10,5,0.8,0.8,6
0,0.44424603174603183,0.44424603174603183,0.44303797468354433,10,5,0.8,0.8,6
0,0.39801587301587305,0.39801587301587293,0.3972602739726028,10,5,0.8,0.8,6
0,0.373015873015873,0.373015873015873,0.3827160493827161,10,5,0.8,0.8,6
0,0.3384920634920635,0.3384920634920636,0.3589743589743589,10,5,0.8,0.8,6
0,0.4557539682539683,0.4557539682539682,0.4534883720930233,10,5,0.8,0.8,6
0,0.43333333333333335,0.43333333333333335,0.4337349397590361,10,5,0.8,0.8,6
0,0.37996031746031755,0.37996031746031744,0.3902439024390244,10,5,0.8,0.8,6
0,0.39583333333333337,0.39583333333333326,0.4,10,5,0.8,0.8,6
0,0.39781746031746035,0.39781746031746046,0.4,10,5,0.8,0.8,6
0,0.435436507936508,0.4354365079365079,0.43999999999999995,10,5,0.8,0.8,6
0,0.37023809523809526,0.37023809523809526,0.3902439024390244,10,5,0.8,0.8,6
0,0.43472222222222223,0.43472222222222223,0.43529411764705883,10,5,0.8,0.8,6
0,0.41666666666666674,0.41666666666666674,0.41860465116279066,10,5,0.8,0.8,6
0,0.349404761904762,0.3494047619047619,0.379746835443038,10,5,0.8,0.8,6
0,0.7083333333333333,0.7083333333333333,0.5614035087719298,10,5,0.8,0.8,6
0,0.4125,0.4125,0.41666666666666663,10,5,0.8,0.8,6
0,0.6875,0.6875,0.5454545454545454,10,5,0.8,0.8,6
0,0.683531746031746,0.683531746031746,0.5614035087719298,10,5,0.8,0.8,6
0,0.4351190476190476,0.4351190476190476,0.4375,10,5,0.8,0.8,6
0,0.491468253968254,0.491468253968254,0.4675324675324676,10,5,0.8,0.8,6
0,0.4291666666666667,0.4291666666666667,0.4285714285714286,10,5,0.8,0.8,6
0,0.42559523809523825,0.42559523809523814,0.4285714285714286,10,5,0.8,0.8,6
0,0.49404761904761896,0.49404761904761907,0.4285714285714286,10,5,0.8,0.8,6
0,0.4722222222222223,0.4722222222222222,0.4691358024691358,10,5,0.8,0.8,6
0,0.47023809523809523,0.47023809523809523,0.4375,10,5,0.8,0.8,6
0,0.44126984126984137,0.44126984126984126,0.4444444444444444,10,5,0.8,0.8,6
0,0.3773412698412699,0.3773412698412697,0.3918918918918919,10,5,0.8,0.8,6
0,0.347420634920635,0.347420634920635,0.36708860759493667,10,5,0.8,0.8,6
0,0.38134920634920644,0.3813492063492063,0.39473684210526316,10,5,0.8,0.8,6
0,0.6805555555555556,0.6805555555555556,0.5535714285714286,10,5,0.8,0.8,6
0,0.37083333333333335,0.37083333333333335,0.379746835443038,10,5,0.8,0.8,6
0,0.41468253968253976,0.41468253968253965,0.41860465116279066,11,5,0.8,0.8,6
0,0.4194444444444445,0.4194444444444444,0.42500000000000004,11,5,0.8,0.8,6
0,0.5067460317460317,0.5067460317460317,0.47887323943661975,11,5,0.8,0.8,6
0,0.4099206349206349,0.4099206349206349,0.3918918918918919,11,5,0.8,0.8,6
0,0.477936507936508,0.4779365079365079,0.4383561643835616,11,5,0.8,0.8,6
0,0.3819444444444444,0.3819444444444444,0.3827160493827161,11,5,0.8,0.8,6
0,0.5706349206349206,0.5706349206349206,0.5135135135135135,11,5,0.8,0.8,6
0,0.44047619047619047,0.44047619047619047,0.4078947368421053,11,5,0.8,0.8,6
0,0.5150793650793651,0.515079365079365,0.48750000000000004,11,5,0.8,0.8,6
0,0.41666666666666674,0.41666666666666663,0.4,11,5,0.8,0.8,6
0,0.41222222222222227,0.41222222222222227,0.41463414634146345,11,5,0.8,0.8,6
0,0.4007936507936508,0.4007936507936507,0.40476190476190477,11,5,0.8,0.8,6
0,0.44960317460317456,0.44960317460317456,0.4473684210526315,11,5,0.8,0.8,6
0,0.43492063492063493,0.43492063492063493,0.4337349397590361,11,5,0.8,0.8,6
0,0.4099206349206349,0.409920634920635,0.3918918918918919,11,5,0.8,0.8,6
0,0.44166666666666676,0.44166666666666665,0.4418604651162791,11,5,0.8,0.8,6
0,0.4101190476190476,0.4101190476190476,0.4125,11,5,0.8,0.8,6
0,0.3918650793650793,0.3918650793650793,0.3975903614457831,11,5,0.8,0.8,6
0,0.3932539682539683,0.3932539682539682,0.4,11,5,0.8,0.8,6
0,0.3670634920634921,0.3670634920634921,0.375,11,5,0.8,0.8,6
0,0.3922619047619047,0.3922619047619048,0.3950617283950617,11,5,0.8,0.8,6
0,0.4013888888888889,0.4013888888888889,0.42307692307692313,11,5,0.8,0.8,6
0,0.3833333333333333,0.3833333333333333,0.38749999999999996,11,5,0.8,0.8,6
0,0.42293650793650805,0.42293650793650794,0.42500000000000004,11,5,0.8,0.8,6
0,0.4817460317460318,0.4817460317460318,0.48,11,5,0.8,0.8,6
0,0.4930555555555556,0.4930555555555556,0.4642857142857143,11,5,0.8,0.8,6
0,0.4636904761904762,0.4636904761904761,0.45945945945945943,11,5,0.8,0.8,6
0,0.5147222222222223,0.5147222222222223,0.49275362318840576,11,5,0.8,0.8,6
0,0.3857142857142858,0.3857142857142858,0.41333333333333333,11,5,0.8,0.8,6
0,0.37142857142857144,0.37142857142857144,0.379746835443038,11,5,0.8,0.8,6
0,0.5041666666666667,0.5041666666666667,0.4487179487179487,11,5,0.8,0.8,6
0,0.40575396825396826,0.40575396825396814,0.4117647058823529,11,5,0.8,0.8,6
0,0.39916666666666667,0.39916666666666667,0.40963855421686746,11,5,0.8,0.8,6
0,0.41646825396825404,0.41646825396825404,0.41975308641975306,11,5,0.8,0.8,6
0,0.39880952380952395,0.39880952380952384,0.40476190476190477,11,5,0.8,0.8,6
0,0.37103174603174593,0.37103174603174605,0.375,11,5,0.8,0.8,6
0,0.5150793650793651,0.515079365079365,0.48684210526315785,11,5,0.8,0.8,6
0,0.4827380952380953,0.4827380952380953,0.4736842105263158,11,5,0.8,0.8,6
0,0.38988095238095244,0.38988095238095233,0.3975903614457831,11,5,0.8,0.8,6
0,0.49603174603174605,0.49603174603174605,0.4444444444444444,11,5,0.8,0.8,6
0,0.42361111111111116,0.42361111111111116,0.4252873563218391,11,5,0.8,0.8,6
0,0.445436507936508,0.4454365079365079,0.4473684210526315,11,5,0.8,0.8,6
0,0.40773809523809523,0.40773809523809523,0.4117647058823529,11,5,0.8,0.8,6
0,0.683531746031746,0.683531746031746,0.537037037037037,11,5,0.8,0.8,6
0,0.3952380952380953,0.39523809523809517,0.4,11,5,0.8,0.8,6
0,0.4805555555555556,0.4805555555555556,0.45569620253164556,11,5,0.8,0.8,6
0,0.384920634920635,0.3849206349206349,0.40506329113924056,11,5,0.8,0.8,6
0,0.4115079365079366,0.4115079365079365,0.41463414634146345,11,5,0.8,0.8,6
0,0.386904761904762,0.38690476190476186,0.3975903614457831,11,5,0.8,0.8,6
0,0.4220238095238096,0.4220238095238096,0.42352941176470593,11,5,0.8,0.8,6
0,0.4543650793650793,0.4543650793650793,0.430379746835443,11,5,0.8,0.8,6
0,0.7083333333333333,0.7083333333333333,0.6031746031746033,11,5,0.8,0.8,6
0,0.4305555555555556,0.4305555555555556,0.43181818181818177,11,5,0.8,0.8,6
0,0.43273809523809537,0.43273809523809526,0.43529411764705883,11,5,0.8,0.8,6
0,0.4275,0.4275,0.4320987654320988,11,5,0.8,0.8,6
0,0.39396825396825397,0.39396825396825386,0.4,11,5,0.8,0.8,6
0,0.4208333333333334,0.4208333333333334,0.4285714285714286,11,5,0.8,0.8,6
0,0.4216269841269842,0.4216269841269842,0.4252873563218391,11,5,0.8,0.8,6
0,0.4581349206349208,0.4581349206349207,0.45679012345679015,11,5,0.8,0.8,6
0,0.44166666666666665,0.44166666666666665,0.44047619047619047,11,5,0.8,0.8,6
0,0.4025793650793651,0.402579365079365,0.40740740740740744,11,5,0.8,0.8,6
0,0.4095238095238096,0.4095238095238096,0.4155844155844156,11,5,0.8,0.8,6
0,0.4097222222222223,0.4097222222222223,0.41860465116279066,11,5,0.8,0.8,6
0,0.4132936507936509,0.4132936507936509,0.41666666666666663,11,5,0.8,0.8,6
0,0.4434920634920635,0.4434920634920635,0.4444444444444444,11,5,0.8,0.8,6
0,0.40456349206349207,0.4045634920634922,0.40740740740740744,11,5,0.8,0.8,6
0,0.4722222222222223,0.4722222222222223,0.4444444444444444,11,5,0.8,0.8,6
0,0.43134920634920637,0.43134920634920637,0.4320987654320988,11,5,0.8,0.8,6
0,0.3575396825396826,0.3575396825396825,0.3717948717948718,11,5,0.8,0.8,6
0,0.3916666666666667,0.3916666666666667,0.3950617283950617,11,5,0.8,0.8,6
0,0.5706349206349207,0.5706349206349206,0.52,11,5,0.8,0.8,6
0,0.44404761904761914,0.444047619047619,0.4444444444444444,11,5,0.8,0.8,6
0,0.384920634920635,0.384920634920635,0.3902439024390244,11,5,0.8,0.8,6
0,0.4918650793650794,0.4918650793650794,0.45569620253164556,11,5,0.8,0.8,6
0,0.43472222222222234,0.43472222222222223,0.43529411764705883,11,5,0.8,0.8,6
0,0.4632936507936509,0.4632936507936508,0.430379746835443,11,5,0.8,0.8,6
0,0.40773809523809523,0.40773809523809523,0.4117647058823529,11,5,0.8,0.8,6
0,0.44444444444444453,0.4444444444444444,0.4444444444444444,11,5,0.8,0.8,6
0,0.4188492063492064,0.4188492063492064,0.4078947368421053,11,5,0.8,0.8,6
0,0.4,0.4,0.40740740740740744,11,5,0.8,0.8,6
0,0.3868650793650794,0.3868650793650794,0.41025641025641024,11,5,0.8,0.8,6
0,0.41468253968253976,0.41468253968253965,0.41860465116279066,11,5,0.8,0.8,6
0,0.45000000000000007,0.44999999999999996,0.45569620253164556,11,5,0.8,0.8,6
0,0.3057539682539683,0.3057539682539683,0.32432432432432434,11,5,0.8,0.8,6
0,0.40575396825396826,0.40575396825396814,0.4117647058823529,11,5,0.8,0.8,6
0,0.4007936507936509,0.4007936507936508,0.40476190476190477,11,5,0.8,0.8,6
0,0.47579365079365077,0.4757936507936509,0.4487179487179487,11,5,0.8,0.8,6
0,0.4251190476190476,0.4251190476190476,0.42666666666666664,11,5,0.8,0.8,6
0,0.4099206349206349,0.4099206349206349,0.4125,11,5,0.8,0.8,6
0,0.4200396825396826,0.4200396825396826,0.42352941176470593,11,5,0.8,0.8,6
0,0.4936507936507938,0.4936507936507937,0.48750000000000004,11,5,0.8,0.8,6
0,0.40773809523809534,0.40773809523809534,0.4117647058823529,11,5,0.8,0.8,6
0,0.4924603174603175,0.4924603174603175,0.4545454545454546,11,5,0.8,0.8,6
0,0.3998015873015873,0.3998015873015872,0.40740740740740744,11,5,0.8,0.8,6
0,0.41666666666666674,0.41666666666666663,0.41860465116279066,11,5,0.8,0.8,6
0,0.34992063492063497,0.34992063492063497,0.3783783783783784,11,5,0.8,0.8,6
0,0.44007936507936507,0.44007936507936507,0.4225352112676056,11,5,0.8,0.8,6
0,0.7152777777777778,0.7152777777777778,0.6031746031746033,11,5,0.8,0.8,6
0,0.48888888888888893,0.48888888888888893,0.47619047619047616,11,5,0.8,0.8,6
0,0.45099206349206356,0.45099206349206344,0.43999999999999995,11,5,0.8,0.8,6
0,0.43134920634920637,0.43134920634920637,0.4320987654320988,12,5,0.8,0.8,6
0,0.7083333333333333,0.7083333333333333,0.6031746031746033,12,5,0.8,0.8,6
0,0.5851190476190476,0.5851190476190476,0.5352112676056338,12,5,0.8,0.8,6
0,0.40833333333333344,0.4083333333333332,0.41975308641975306,12,5,0.8,0.8,6
0,0.42361111111111116,0.42361111111111116,0.4252873563218391,12,5,0.8,0.8,6
0,0.40773809523809523,0.4077380952380951,0.4117647058823529,12,5,0.8,0.8,6
0,0.4216269841269842,0.4216269841269841,0.4252873563218391,12,5,0.8,0.8,6
0,0.4910714285714286,0.4910714285714286,0.4444444444444444,12,5,0.8,0.8,6
0,0.4722222222222223,0.4722222222222222,0.4375,12,5,0.8,0.8,6
0,0.47916666666666674,0.47916666666666674,0.4512195121951219,12,5,0.8,0.8,6
0,0.6063888888888889,0.6063888888888889,0.5396825396825398,12,5,0.8,0.8,6
0,0.7063492063492063,0.7063492063492063,0.576271186440678,12,5,0.8,0.8,6
0,0.4396825396825397,0.4396825396825397,0.4418604651162791,12,5,0.8,0.8,6
0,0.6154761904761905,0.6154761904761905,0.5303030303030303,12,5,0.8,0.8,6
0,0.4353174603174603,0.4353174603174603,0.4375,12,5,0.8,0.8,6
0,0.4271825396825397,0.4271825396825396,0.43023255813953487,12,5,0.8,0.8,6
0,0.5541666666666667,0.5541666666666667,0.49350649350649356,12,5,0.8,0.8,6
0,0.4271825396825397,0.4271825396825397,0.43023255813953487,12,5,0.8,0.8,6
0,0.4547619047619048,0.4547619047619047,0.44594594594594594,12,5,0.8,0.8,6
0,0.45138888888888895,0.45138888888888884,0.430379746835443,12,5,0.8,0.8,6
0,0.40634920634920635,0.40634920634920635,0.40963855421686746,12,5,0.8,0.8,6
0,0.40646825396825403,0.40646825396825403,0.41025641025641024,12,5,0.8,0.8,6
0,0.5347222222222222,0.5347222222222222,0.48051948051948057,12,5,0.8,0.8,6
0,0.4222222222222223,0.4222222222222223,0.42352941176470593,12,5,0.8,0.8,6
0,0.41607142857142854,0.41607142857142854,0.42168674698795183,12,5,0.8,0.8,6
0,0.4273809523809524,0.4273809523809524,0.430379746835443,12,5,0.8,0.8,6
0,0.7083333333333333,0.7083333333333333,0.5901639344262295,12,5,0.8,0.8,6
0,0.40456349206349207,0.40456349206349196,0.40740740740740744,12,5,0.8,0.8,6
0,0.5373015873015874,0.5373015873015874,0.47887323943661975,12,5,0.8,0.8,6
0,0.40773809523809523,0.40773809523809523,0.3918918918918919,12,5,0.8,0.8,6
0,0.4305555555555556,0.4305555555555556,0.43181818181818177,12,5,0.8,0.8,6
0,0.5494047619047618,0.549404761904762,0.48611111111111116,12,5,0.8,0.8,6
0,0.43472222222222223,0.43472222222222223,0.43529411764705883,12,5,0.8,0.8,6
0,0.41666666666666674,0.41666666666666663,0.41860465116279066,12,5,0.8,0.8,6
0,0.4646825396825397,0.4646825396825397,0.4342105263157895,12,5,0.8,0.8,6
0,0.4363095238095238,0.4363095238095238,0.43529411764705883,12,5,0.8,0.8,6
0,0.4097222222222223,0.4097222222222222,0.41860465116279066,12,5,0.8,0.8,6
0,0.41146825396825404,0.4114682539682539,0.42168674698795183,12,5,0.8,0.8,6
0,0.5174603174603175,0.5174603174603174,0.4714285714285714,12,5,0.8,0.8,6
0,0.44472222222222224,0.44472222222222224,0.4375,12,5,0.8,0.8,6
0,0.4222222222222223,0.4222222222222223,0.42352941176470593,12,5,0.8,0.8,6
0,0.7152777777777778,0.7152777777777778,0.5614035087719298,12,5,0.8,0.8,6
0,0.5035317460317461,0.503531746031746,0.4545454545454546,12,5,0.8,0.8,6
0,0.43273809523809526,0.43273809523809526,0.4337349397590361,12,5,0.8,0.8,6
0,0.4007936507936508,0.4007936507936507,0.40476190476190477,12,5,0.8,0.8,6
0,0.39880952380952384,0.3988095238095237,0.40476190476190477,12,5,0.8,0.8,6
0,0.413888888888889,0.413888888888889,0.41975308641975306,12,5,0.8,0.8,6
0,0.5011904761904762,0.5011904761904762,0.4736842105263158,12,5,0.8,0.8,6
0,0.47936507936507944,0.4793650793650793,0.47619047619047616,12,5,0.8,0.8,6
0,0.7083333333333333,0.7083333333333333,0.5967741935483871,12,5,0.8,0.8,6
0,0.4273809523809524,0.4273809523809524,0.4285714285714286,12,5,0.8,0.8,6
0,0.4376984126984127,0.4376984126984127,0.4457831325301205,12,5,0.8,0.8,6
0,0.5057539682539682,0.5057539682539682,0.47560975609756095,12,5,0.8,0.8,6
0,0.5196825396825397,0.5196825396825396,0.5,12,5,0.8,0.8,6
0,0.4549603174603176,0.4549603174603175,0.4545454545454546,12,5,0.8,0.8,6
0,0.4291666666666667,0.4291666666666667,0.4285714285714286,12,5,0.8,0.8,6
0,0.5511904761904762,0.5511904761904762,0.4931506849315068,12,5,0.8,0.8,6
0,0.49384920634920637,0.49384920634920637,0.4871794871794872,12,5,0.8,0.8,6
0,0.4361111111111111,0.4361111111111111,0.4367816091954023,12,5,0.8,0.8,6
0,0.41547619047619055,0.41547619047619044,0.42168674698795183,12,5,0.8,0.8,6
0,0.44305555555555565,0.44305555555555554,0.4418604651162791,12,5,0.8,0.8,6
0,0.49722222222222223,0.49722222222222223,0.4691358024691358,12,5,0.8,0.8,6
0,0.40773809523809523,0.40773809523809523,0.4117647058823529,12,5,0.8,0.8,6
0,0.3680555555555556,0.3680555555555556,0.3827160493827161,12,5,0.8,0.8,6
0,0.4103968253968253,0.4103968253968253,0.410958904109589,12,5,0.8,0.8,6
0,0.5722222222222222,0.5722222222222222,0.513157894736842,12,5,0.8,0.8,6
0,0.5248015873015873,0.5248015873015873,0.48684210526315785,12,5,0.8,0.8,6
0,0.4722222222222222,0.4722222222222223,0.4444444444444444,12,5,0.8,0.8,6
0,0.39880952380952395,0.39880952380952395,0.40476190476190477,12,5,0.8,0.8,6
0,0.4841269841269842,0.4841269841269842,0.45783132530120485,12,5,0.8,0.8,6
0,0.38690476190476186,0.38690476190476186,0.3902439024390244,12,5,0.8,0.8,6
0,0.5208333333333334,0.5208333333333334,0.4864864864864865,12,5,0.8,0.8,6
0,0.4305555555555556,0.4305555555555556,0.43181818181818177,12,5,0.8,0.8,6
0,0.4722222222222223,0.4722222222222222,0.4512195121951219,12,5,0.8,0.8,6
0,0.4803571428571429,0.4803571428571429,0.45569620253164556,12,5,0.8,0.8,6
0,0.41468253968253976,0.41468253968253976,0.41860465116279066,12,5,0.8,0.8,6
0,0.41527777777777786,0.41527777777777786,0.41666666666666663,12,5,0.8,0.8,6
0,0.383531746031746,0.383531746031746,0.3924050632911392,12,5,0.8,0.8,6
0,0.44940476190476186,0.44940476190476186,0.42307692307692313,12,5,0.8,0.8,6
0,0.7152777777777778,0.7152777777777778,0.5901639344262295,12,5,0.8,0.8,6
0,0.4220238095238096,0.4220238095238096,0.42352941176470593,12,5,0.8,0.8,6
0,0.45833333333333337,0.4583333333333335,0.430379746835443,12,5,0.8,0.8,6
0,0.47023809523809523,0.47023809523809523,0.4444444444444444,12,5,0.8,0.8,6
0,0.4722222222222223,0.4722222222222222,0.4691358024691358,12,5,0.8,0.8,6
0,0.3918650793650793,0.3918650793650793,0.3975903614457831,12,5,0.8,0.8,6
0,0.4305555555555556,0.4305555555555556,0.43181818181818177,12,5,0.8,0.8,6
